request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
32000037,ok,,5.805299554951489,3.0827271440066397,0.021941040345888223,128,32
32000038,ok,,5.805783006828278,3.0826379638165236,0.021948253202642643,128,32
32000039,ok,,5.802084341645241,2.9980050968006253,0.022602278048232678,128,32
32000040,ok,,5.800373014062643,2.9974773237481713,0.022591793098517002,128,32
32000041,ok,,5.796885169111192,2.9961954788304865,0.022575577379264418,128,32
32000042,ok,,5.799628980923444,2.9934034571051598,0.022619687565301937,128,32
32000043,ok,,5.796147175133228,2.9943716800771654,0.02258272337607078,128,32
32000044,ok,,5.796160475816578,2.992367201950401,0.022597841182423216,128,32
32000045,ok,,5.79571990435943,2.990793315228075,0.022599950789534036,128,32
32000046,ok,,5.796419027261436,2.991500239353627,0.02261675496570646,128,32
32000047,ok,,5.7938121859915555,2.991232257336378,0.022589308401239256,128,32
32000048,ok,,5.784911666996777,3.0143561577424407,0.022326719192337367,128,32
32000049,ok,,5.773132245987654,3.059676393866539,0.021866243813307054,128,32
32000050,ok,,5.769190027844161,3.057435433845967,0.021854723597155703,128,32
32000051,ok,,5.7660434250719845,3.0560028781183064,0.021852731006219983,128,32
32000052,ok,,5.767033669166267,3.056897662114352,0.021853803518047978,128,32
32000053,ok,,5.7686014752835035,3.0553898150101304,0.021871026252366362,128,32
32000054,ok,,5.766483026091009,3.053784498013556,0.02221944114788756,128,32
32000055,ok,,5.706701026763767,2.9798742667771876,0.021983250051796917,128,32
32000056,ok,,5.704692779108882,2.977844099048525,0.02197790849247887,128,32
32000057,ok,,5.703659143764526,2.9764614426530898,0.021980595358106637,128,32
32000058,ok,,5.702004057355225,2.974291954189539,0.021983962952940455,128,32
32000059,ok,,5.701794475782663,2.9751261970959604,0.021976446950687997,128,32
32000060,ok,,5.701480554882437,2.9739762120880187,0.02234392275377253,128,32
32000061,ok,,5.70098574180156,2.97264498565346,0.021987791195692073,128,32
32000062,ok,,5.697469977196306,2.9713413510471582,0.021983295603985747,128,32
32000063,ok,,5.694255992770195,2.9682871969416738,0.0219817697183199,128,32
64000000,ok,,3.0790206571109593,0.3533823532052338,0.022140444180648016,128,64
64000001,ok,,3.0403531892225146,0.2446986809372902,0.02252721692240166,128,64
64000002,ok,,3.075806374195963,0.35084978211671114,0.021973265725518425,128,64
64000003,ok,,3.0756341931410134,0.35033215023577213,0.022153606430089814,128,64
64000004,ok,,3.076970727648586,0.34891197364777327,0.021992385485059312,128,64
64000005,ok,,3.0755336019210517,0.34931863471865654,0.021974340896122158,128,64
64000006,ok,,3.069639766123146,0.34637949196621776,0.021959286153076157,128,64
64000007,ok,,3.068674363195896,0.345920471008867,0.02195566694342321,128,64
64000008,ok,,3.147931286133826,0.3498348272405565,0.022555595515446076,128,64
64000009,ok,,3.1461852290667593,0.35060855094343424,0.022533976225062244,128,64
64000010,ok,,3.144746911711991,0.34755950793623924,0.022545989339930878,128,64
64000011,ok,,3.1441912902519107,0.3467955752275884,0.022553294611674164,128,64
64000012,ok,,3.1389574371278286,0.3452756372280419,0.022527819101308143,128,64
64000013,ok,,3.1416940889321268,0.3420930141583085,0.022572796224736638,128,64
64000014,ok,,3.1385864852927625,0.3430503378622234,0.022532380978396584,128,64
64000015,ok,,3.1351295611821115,0.34045439725741744,0.022535082118044936,128,64
64000016,ok,,5.902210653759539,3.135460851714015,0.02229487066412525,128,64
64000017,ok,,5.940856451168656,3.212476196233183,0.02198917659435181,128,64
64000018,ok,,5.937551917973906,3.210160027258098,0.021992081442036696,128,64
64000019,ok,,5.935186978429556,3.2094599632546306,0.02197907800831261,128,64
64000020,ok,,5.938051179982722,3.2071168427355587,0.022007510227511726,128,64
64000021,ok,,5.937111895997077,3.207558494992554,0.02199639727346479,128,64
64000022,ok,,5.933049887884408,3.2051358241587877,0.021997113652046648,128,64
64000023,ok,,5.933715061284602,3.2036439781077206,0.02201361791230738,128,64
64000024,ok,,6.024497133679688,3.2109230286441743,0.02267460973422614,128,64
64000025,ok,,6.0249036671593785,3.209000471048057,0.022693986193306984,128,64
64000026,ok,,6.023959293030202,3.2071854840032756,0.022701711863309385,128,64
64000027,ok,,6.0222546346485615,3.208260267972946,0.02267621296848501,128,64
64000028,ok,,6.017374504357576,3.203839279245585,0.02268700874335463,128,64
64000029,ok,,6.01956041296944,3.2048273528926075,0.022684354368867652,128,64
64000030,ok,,6.018544027581811,3.203210615552962,0.02267903329864625,128,64
64000031,ok,,6.0173576241359115,3.2007336849346757,0.022687249306228854,128,64
64000032,ok,,8.787443090230227,6.0135950283147395,0.022355120354932884,128,64
64000033,ok,,8.825802407227457,6.095744814258069,0.022010812498328668,128,64
64000034,ok,,8.822618662845343,6.093829014804214,0.02199222887265346,128,64
64000035,ok,,8.821880660019815,6.093239913228899,0.02199300314344826,128,64
64000036,ok,,8.817989693023264,6.092870380729437,0.021974797991494977,128,64
64000037,ok,,8.817783751990646,6.0895954868756235,0.022157823602570507,128,64
64000038,ok,,8.819424698594958,6.089607486966997,0.022001468103318926,128,64
64000039,ok,,8.818538734689355,6.089103205129504,0.022005656910609576,128,64
64000040,ok,,8.899052645079792,6.092827010899782,0.02262004046896172,128,64
64000041,ok,,8.897341436706483,6.08909324510023,0.022636014401101537,128,64
64000042,ok,,8.896714273840189,6.088470161892474,0.022640951927901515,128,64
64000043,ok,,8.894800976384431,6.087911939248443,0.022623434756702233,128,64
64000044,ok,,8.894303273409605,6.08546841936186,0.02262405830345327,128,64
64000045,ok,,8.890084114857018,6.083949652034789,0.022619930137279292,128,64
64000046,ok,,8.890889648813754,6.085517368745059,0.02261181808857908,128,64
64000047,ok,,8.886710240971297,6.0836413111537695,0.022603010473352288,128,64
64000048,ok,,11.649628825020045,8.888300407212228,0.02226684900796822,128,64
64000049,ok,,11.673697790130973,8.963413693010807,0.021855505288488442,128,64
64000050,ok,,11.676778932567686,8.963460832834244,0.021867231465876102,128,64
64000051,ok,,11.67236625496298,8.961664205882698,0.021848492114053618,128,64
64000052,ok,,11.673514008987695,8.958815063349903,0.02187816449816549,128,64
64000053,ok,,11.673096167854965,8.957455398049206,0.021894323436783686,128,64
64000054,ok,,11.67165653128177,8.956884805113077,0.021868321796759002,128,64
64000055,ok,,11.665148123167455,8.954838396050036,0.02185551036945394,128,64
64000056,ok,,11.684330195654184,8.960137548856437,0.021966687144501316,128,64
64000057,ok,,11.68563218228519,8.9583365409635,0.021984003104960487,128,64
64000058,ok,,11.683881954755634,8.958842063788325,0.02196451503362867,128,64
64000059,ok,,11.683020111173391,8.95691447518766,0.022152870079517606,128,64
64000060,ok,,11.678547891322523,8.956529263406992,0.021949577070171793,128,64
64000061,ok,,11.67946207523346,8.955010157078505,0.02195862863933848,128,64
64000062,ok,,11.680403740145266,8.95252532698214,0.021995384929581516,128,64
64000063,ok,,11.67832113103941,8.953360219951719,0.021967238513752818,128,64
